Time,Scale
23.44,-0.0326443
23.448,-0.0201254
23.456,-0.00761359
23.464,0.00489063
23.472,0.0173868
23.48,0.0298743
23.488,0.0423528
23.496,0.0548217
23.504,0.0672805
23.512,0.0797288
23.52,0.0921661
23.528,0.104592
23.536,0.117005
23.544,0.129407
23.552,0.141795
23.56,0.154169
23.568,0.16653
23.576,0.178876
23.584,0.191208
23.592,0.203523
23.6,0.215823
23.608,0.228107
23.616,0.240373
23.624,0.252623
23.632,0.264854
23.64,0.277067
23.648,0.289261
23.656,0.301436
23.664,0.313591
23.672,0.325726
23.68,0.33784
23.688,0.349932
23.696,0.362003
23.704,0.374052
23.712,0.386079
23.72,0.398082
23.728,0.410061
23.736,0.422016
23.744,0.433947
23.752,0.445853
23.76,0.457733
23.768,0.469588
23.776,0.481416
23.784,0.493216
23.792,0.50499
23.8,0.516736
23.808,0.528453
23.816,0.540142
23.824,0.551802
23.832,0.563431
23.84,0.575031
23.848,0.5866
23.856,0.598138
23.864,0.609645
23.872,0.621119
23.88,0.632562
23.888,0.643971
23.896,0.655347
23.904,0.666689
23.912,0.677997
23.92,0.68927
23.928,0.700509
23.936,0.711711
23.944,0.722878
23.952,0.734008
23.96,0.745102
23.968,0.756158
23.976,0.767176
23.984,0.778156
23.992,0.789098
24,0.8
24.008,0.810863
24.016,0.821686
24.024,0.832469
24.032,0.843211
24.04,0.853912
24.048,0.864571
24.056,0.875188
24.064,0.885763
24.072,0.896295
24.08,0.906783
24.088,0.917228
24.096,0.927629
24.104,0.937985
24.112,0.948296
24.12,0.958562
24.128,0.968783
24.136,0.978957
24.144,0.989084
24.152,0.999165
24.16,1.0092
24.168,1.01918
24.176,1.02912
24.184,1.03901
24.192,1.04885
24.2,1.05864
24.208,1.06838
24.216,1.07807
24.224,1.08771
24.232,1.0973
24.24,1.10684
24.248,1.11633
24.256,1.12576
24.264,1.13515
24.272,1.14448
24.28,1.15375
24.288,1.16298
24.296,1.17214
24.304,1.18126
24.312,1.19032
24.32,1.19933
24.328,1.20828
24.336,1.21717
24.344,1.22601
24.352,1.23479
24.36,1.24352
24.368,1.25219
24.376,1.2608
24.384,1.26936
24.392,1.27785
24.4,1.28629
24.408,1.29467
24.416,1.30299
24.424,1.31125
24.432,1.31945
24.44,1.32759
24.448,1.33567
24.456,1.34369
24.464,1.35165
24.472,1.35955
24.48,1.36739
24.488,1.37516
24.496,1.38287
24.504,1.39052
24.512,1.39811
24.52,1.40563
24.528,1.4131
24.536,1.42049
24.544,1.42783
24.552,1.43509
24.56,1.4423
24.568,1.44944
24.576,1.45651
24.584,1.46352
24.592,1.47046
24.6,1.47734
24.608,1.48415
24.616,1.4909
24.624,1.49757
24.632,1.50419
24.64,1.51073
24.648,1.5172
24.656,1.52361
24.664,1.52995
24.672,1.53622
24.68,1.54243
24.688,1.54856
24.696,1.55463
24.704,1.56062
24.712,1.56655
24.72,1.57241
24.728,1.57819
24.736,1.58391
24.744,1.58956
24.752,1.59513
24.76,1.60064
24.768,1.60607
24.776,1.61143
24.784,1.61672
24.792,1.62194
24.8,1.62709
24.808,1.63217
24.816,1.63717
24.824,1.6421
24.832,1.64696
24.84,1.65174
24.848,1.65645
24.856,1.66109
24.864,1.66566
24.872,1.67015
24.88,1.67456
24.888,1.67891
24.896,1.68318
24.904,1.68737
24.912,1.69149
24.92,1.69554
24.928,1.69951
24.936,1.7034
24.944,1.70722
24.952,1.71097
24.96,1.71464
24.968,1.71823
24.976,1.72175
24.984,1.72519
24.992,1.72856
25,1.73185
25.008,1.73507
25.016,1.7382
25.024,1.74127
25.032,1.74425
25.04,1.74716
25.048,1.74999
25.056,1.75274
25.064,1.75542
25.072,1.75802
25.08,1.76054
25.088,1.76299
25.096,1.76536
25.104,1.76765
25.112,1.76986
25.12,1.77199
25.128,1.77405
25.136,1.77603
25.144,1.77793
25.152,1.77975
25.16,1.7815
25.168,1.78316
25.176,1.78475
25.184,1.78626
25.192,1.78769
25.2,1.78904
25.208,1.79032
25.216,1.79151
25.224,1.79263
25.232,1.79367
25.24,1.79463
25.248,1.79551
25.256,1.79631
25.264,1.79704
25.272,1.79768
25.28,1.79825
25.288,1.79873
25.296,1.79914
25.304,1.79947
25.312,1.79972
25.32,1.79989
25.328,1.79998
25.336,1.8
25.344,1.79993
25.352,1.79979
25.36,1.79956
25.368,1.79926
25.376,1.79888
25.384,1.79842
25.392,1.79788
25.4,1.79726
25.408,1.79656
25.416,1.79579
25.424,1.79493
25.432,1.794
25.44,1.79299
25.448,1.79189
25.456,1.79073
25.464,1.78948
25.472,1.78815
25.48,1.78675
25.488,1.78526
25.496,1.7837
25.504,1.78206
25.512,1.78034
25.52,1.77854
25.528,1.77667
25.536,1.77472
25.544,1.77269
25.552,1.77058
25.56,1.76839
25.568,1.76613
25.576,1.76379
25.584,1.76137
25.592,1.75887
25.6,1.7563
25.608,1.75364
25.616,1.75092
25.624,1.74811
25.632,1.74523
25.64,1.74227
25.648,1.73923
25.656,1.73612
25.664,1.73293
25.672,1.72967
25.68,1.72633
25.688,1.72291
25.696,1.71941
25.704,1.71585
25.712,1.7122
25.72,1.70848
25.728,1.70469
25.736,1.70081
25.744,1.69687
25.752,1.69285
25.76,1.68875
25.768,1.68458
25.776,1.68034
25.784,1.67602
25.792,1.67163
25.8,1.66716
25.808,1.66262
25.816,1.65801
25.824,1.65332
25.832,1.64856
25.84,1.64373
25.848,1.63882
25.856,1.63384
25.864,1.62879
25.872,1.62367
25.88,1.61847
25.888,1.61321
25.896,1.60787
25.904,1.60246
25.912,1.59698
25.92,1.59142
25.928,1.5858
25.936,1.58011
25.944,1.57434
25.952,1.56851
25.96,1.56261
25.968,1.55663
25.976,1.55059
25.984,1.54448
25.992,1.5383
26,1.53205
26.008,1.52573
26.016,1.51935
26.024,1.51289
26.032,1.50637
26.04,1.49979
26.048,1.49313
26.056,1.48641
26.064,1.47962
26.072,1.47276
26.08,1.46584
26.088,1.45886
26.096,1.4518
26.104,1.44469
26.112,1.4375
26.12,1.43026
26.128,1.42294
26.136,1.41557
26.144,1.40813
26.152,1.40063
26.16,1.39306
26.168,1.38543
26.176,1.37774
26.184,1.36999
26.192,1.36217
26.2,1.35429
26.208,1.34635
26.216,1.33835
26.224,1.33029
26.232,1.32217
26.24,1.31399
26.248,1.30575
26.256,1.29745
26.264,1.28909
26.272,1.28067
26.28,1.27219
26.288,1.26366
26.296,1.25507
26.304,1.24642
26.312,1.23771
26.32,1.22895
26.328,1.22012
26.336,1.21125
26.344,1.20232
26.352,1.19333
26.36,1.18429
26.368,1.17519
26.376,1.16604
26.384,1.15683
26.392,1.14757
26.4,1.13826
26.408,1.1289
26.416,1.11948
26.424,1.11001
26.432,1.10049
26.44,1.09092
26.448,1.08129
26.456,1.07162
26.464,1.06189
26.472,1.05212
26.48,1.0423
26.488,1.03242
26.496,1.0225
26.504,1.01253
26.512,1.00251
26.52,0.99245
26.528,0.982338
26.536,0.972179
26.544,0.961974
26.552,0.951723
26.56,0.941427
26.568,0.931086
26.576,0.9207
26.584,0.91027
26.592,0.899796
26.6,0.889278
26.608,0.878718
26.616,0.868115
26.624,0.857469
26.632,0.846782
26.64,0.836054
26.648,0.825285
26.656,0.814475
26.664,0.803625
26.672,0.792736
26.68,0.781808
26.688,0.77084
26.696,0.759835
26.704,0.748791
26.712,0.73771
26.72,0.726592
26.728,0.715437
26.736,0.704247
26.744,0.69302
26.752,0.681759
26.76,0.670462
26.768,0.659131
26.776,0.647767
26.784,0.636368
26.792,0.624937
26.8,0.613473
26.808,0.601977
26.816,0.59045
26.824,0.578891
26.832,0.567301
26.84,0.555682
26.848,0.544032
26.856,0.532353
26.864,0.520645
26.872,0.508908
26.88,0.497144
26.888,0.485352
26.896,0.473533
26.904,0.461688
26.912,0.449816
26.92,0.437919
26.928,0.425996
26.936,0.414049
26.944,0.402077
26.952,0.390082
26.96,0.378064
26.968,0.366022
26.976,0.353959
26.984,0.341873
26.992,0.329766
27,0.317638
27.008,0.30549
27.016,0.293321
27.024,0.281134
27.032,0.268927
27.04,0.256702
27.048,0.244458
27.056,0.232198
27.064,0.21992
27.072,0.207625
27.08,0.195315
27.088,0.182989
27.096,0.170647
27.104,0.158291
27.112,0.145921
27.12,0.133537
27.128,0.121141
27.136,0.108731
27.144,0.0963093
27.152,0.0838758
27.16,0.0714311
27.168,0.0589758
27.176,0.0465102
27.184,0.0340348
27.192,0.0215502
27.2,0.00905693
27.208,-0.00344465
27.216,-0.015954
27.224,-0.0284706
27.232,-0.040994
27.24,-0.0535236
27.248,-0.066059
27.256,-0.0785998
27.264,-0.0911453
27.272,-0.103695
27.28,-0.116249
27.288,-0.128806
27.296,-0.141365
27.304,-0.153927
27.312,-0.166491
27.32,-0.179056
27.328,-0.191622
27.336,-0.204189
27.344,-0.216755
27.352,-0.22932
27.36,-0.241885
27.368,-0.254448
27.376,-0.267008
27.384,-0.279566
27.392,-0.292121
27.4,-0.304672
27.408,-0.317219
27.416,-0.329761
27.424,-0.342299
27.432,-0.35483
27.44,-0.367356
27.448,-0.379875
27.456,-0.392386
27.464,-0.404891
27.472,-0.417387
27.48,-0.429874
27.488,-0.442353
27.496,-0.454822
27.504,-0.467281
27.512,-0.479729
27.52,-0.492166
27.528,-0.504592
27.536,-0.517005
27.544,-0.529407
27.552,-0.541795
27.56,-0.554169
27.568,-0.56653
27.576,-0.578876
27.584,-0.591208
27.592,-0.603523
27.6,-0.615823
27.608,-0.628107
27.616,-0.640373
27.624,-0.652623
27.632,-0.664854
27.64,-0.677067
27.648,-0.689261
27.656,-0.701436
27.664,-0.713591
27.672,-0.725726
27.68,-0.73784
27.688,-0.749932
27.696,-0.762003
27.704,-0.774052
27.712,-0.786079
27.72,-0.798082
27.728,-0.810061
27.736,-0.822016
27.744,-0.833947
27.752,-0.845853
27.76,-0.857733
27.768,-0.869588
27.776,-0.881416
27.784,-0.893216
27.792,-0.90499
27.8,-0.916736
27.808,-0.928453
27.816,-0.940142
27.824,-0.951802
27.832,-0.963431
27.84,-0.975031
27.848,-0.9866
27.856,-0.998138
27.864,-1.00964
27.872,-1.02112
27.88,-1.03256
27.888,-1.04397
27.896,-1.05535
27.904,-1.06669
27.912,-1.078
27.92,-1.08927
27.928,-1.10051
27.936,-1.11171
27.944,-1.12288
27.952,-1.13401
27.96,-1.1451
27.968,-1.15616
27.976,-1.16718
27.984,-1.17816
27.992,-1.1891
28,-1.2
28.008,-1.21086
28.016,-1.22169
28.024,-1.23247
28.032,-1.24321
28.04,-1.25391
28.048,-1.26457
28.056,-1.27519
28.064,-1.28576
28.072,-1.29629
28.08,-1.30678
28.088,-1.31723
28.096,-1.32763
28.104,-1.33799
28.112,-1.3483
28.12,-1.35856
28.128,-1.36878
28.136,-1.37896
28.144,-1.38908
28.152,-1.39916
28.16,-1.4092
28.168,-1.41918
28.176,-1.42912
28.184,-1.43901
28.192,-1.44885
28.2,-1.45864
28.208,-1.46838
28.216,-1.47807
28.224,-1.48771
28.232,-1.4973
28.24,-1.50684
28.248,-1.51633
28.256,-1.52576
28.264,-1.53515
28.272,-1.54448
28.28,-1.55375
28.288,-1.56298
28.296,-1.57214
28.304,-1.58126
28.312,-1.59032
28.32,-1.59933
28.328,-1.60828
28.336,-1.61717
28.344,-1.62601
28.352,-1.63479
28.36,-1.64352
28.368,-1.65219
28.376,-1.6608
28.384,-1.66936
28.392,-1.67785
28.4,-1.68629
28.408,-1.69467
28.416,-1.70299
28.424,-1.71125
28.432,-1.71945
28.44,-1.72759
28.448,-1.73567
28.456,-1.74369
28.464,-1.75165
28.472,-1.75955
28.48,-1.76739
28.488,-1.77516
28.496,-1.78287
28.504,-1.79052
28.512,-1.79811
28.52,-1.80563
28.528,-1.8131
28.536,-1.82049
28.544,-1.82783
28.552,-1.83509
28.56,-1.8423
28.568,-1.84944
28.576,-1.85651
28.584,-1.86352
28.592,-1.87046
28.6,-1.87734
28.608,-1.88415
28.616,-1.8909
28.624,-1.89757
28.632,-1.90419
28.64,-1.91073
28.648,-1.9172
28.656,-1.92361
28.664,-1.92995
28.672,-1.93622
28.68,-1.94243
28.688,-1.94856
28.696,-1.95463
28.704,-1.96062
28.712,-1.96655
28.72,-1.97241
28.728,-1.97819
28.736,-1.98391
28.744,-1.98956
28.752,-1.99513
28.76,-2.00064
28.768,-2.00607
28.776,-2.01143
28.784,-2.01672
28.792,-2.02194
28.8,-2.02709
28.808,-2.03217
28.816,-2.03717
28.824,-2.0421
28.832,-2.04696
28.84,-2.05174
28.848,-2.05645
28.856,-2.06109
28.864,-2.06566
28.872,-2.07015
28.88,-2.07456
28.888,-2.07891
28.896,-2.08318
28.904,-2.08737
28.912,-2.09149
28.92,-2.09554
28.928,-2.09951
28.936,-2.1034
28.944,-2.10722
28.952,-2.11097
28.96,-2.11464
28.968,-2.11823
28.976,-2.12175
28.984,-2.12519
28.992,-2.12856
29,-2.13185
29.008,-2.13507
29.016,-2.1382
29.024,-2.14127
29.032,-2.14425
29.04,-2.14716
29.048,-2.14999
29.056,-2.15274
29.064,-2.15542
29.072,-2.15802
29.08,-2.16054
29.088,-2.16299
29.096,-2.16536
29.104,-2.16765
29.112,-2.16986
29.12,-2.17199
29.128,-2.17405
29.136,-2.17603
29.144,-2.17793
29.152,-2.17975
29.16,-2.1815
29.168,-2.18316
29.176,-2.18475
29.184,-2.18626
29.192,-2.18769
29.2,-2.18904
29.208,-2.19032
29.216,-2.19151
29.224,-2.19263
29.232,-2.19367
29.24,-2.19463
29.248,-2.19551
29.256,-2.19631
29.264,-2.19704
29.272,-2.19768
29.28,-2.19825
29.288,-2.19873
29.296,-2.19914
29.304,-2.19947
29.312,-2.19972
29.32,-2.19989
29.328,-2.19998
29.336,-2.2
29.344,-2.19993
29.352,-2.19979
29.36,-2.19956
29.368,-2.19926
29.376,-2.19888
29.384,-2.19842
29.392,-2.19788
29.4,-2.19726
29.408,-2.19656
29.416,-2.19579
29.424,-2.19493
29.432,-2.194
29.44,-2.19299
29.448,-2.19189
29.456,-2.19073
29.464,-2.18948
29.472,-2.18815
29.48,-2.18675
29.488,-2.18526
29.496,-2.1837
29.504,-2.18206
29.512,-2.18034
29.52,-2.17854
29.528,-2.17667
29.536,-2.17472
29.544,-2.17269
29.552,-2.17058
29.56,-2.16839
29.568,-2.16613
29.576,-2.16379
29.584,-2.16137
29.592,-2.15887
29.6,-2.1563
29.608,-2.15364
29.616,-2.15092
29.624,-2.14811
29.632,-2.14523
29.64,-2.14227
29.648,-2.13923
29.656,-2.13612
29.664,-2.13293
29.672,-2.12967
29.68,-2.12633
29.688,-2.12291
29.696,-2.11941
29.704,-2.11585
29.712,-2.1122
29.72,-2.10848
29.728,-2.10469
29.736,-2.10081
29.744,-2.09687
29.752,-2.09285
29.76,-2.08875
29.768,-2.08458
29.776,-2.08034
29.784,-2.07602
29.792,-2.07163
29.8,-2.06716
29.808,-2.06262
29.816,-2.05801
29.824,-2.05332
29.832,-2.04856
29.84,-2.04373
29.848,-2.03882
29.856,-2.03384
29.864,-2.02879
29.872,-2.02367
29.88,-2.01847
29.888,-2.01321
29.896,-2.00787
29.904,-2.00246
29.912,-1.99698
29.92,-1.99142
29.928,-1.9858
29.936,-1.98011
29.944,-1.97434
29.952,-1.96851
29.96,-1.96261
29.968,-1.95663
29.976,-1.95059
29.984,-1.94448
29.992,-1.9383
30,-1.93205
30.008,-1.92573
30.016,-1.91935
30.024,-1.91289
30.032,-1.90637
30.04,-1.89979
30.048,-1.89313
30.056,-1.88641
30.064,-1.87962
30.072,-1.87276
30.08,-1.86584
30.088,-1.85886
30.096,-1.8518
30.104,-1.84469
30.112,-1.8375
30.12,-1.83026
30.128,-1.82294
30.136,-1.81557
30.144,-1.80813
30.152,-1.80063
30.16,-1.79306
30.168,-1.78543
30.176,-1.77774
30.184,-1.76999
30.192,-1.76217
30.2,-1.75429
30.208,-1.74635
30.216,-1.73835
30.224,-1.73029
30.232,-1.72217
30.24,-1.71399
30.248,-1.70575
30.256,-1.69745
30.264,-1.68909
30.272,-1.68067
30.28,-1.67219
30.288,-1.66366
30.296,-1.65507
30.304,-1.64642
30.312,-1.63771
30.32,-1.62895
30.328,-1.62012
30.336,-1.61125
30.344,-1.60232
30.352,-1.59333
30.36,-1.58429
30.368,-1.57519
30.376,-1.56604
30.384,-1.55683
30.392,-1.54757
30.4,-1.53826
30.408,-1.5289
30.416,-1.51948
30.424,-1.51001
30.432,-1.50049
30.44,-1.49092
30.448,-1.48129
30.456,-1.47162
30.464,-1.46189
30.472,-1.45212
30.48,-1.4423
30.488,-1.43242
30.496,-1.4225
30.504,-1.41253
30.512,-1.40251
30.52,-1.39245
30.528,-1.38234
30.536,-1.37218
30.544,-1.36197
30.552,-1.35172
30.56,-1.34143
30.568,-1.33109
30.576,-1.3207
30.584,-1.31027
30.592,-1.2998
30.6,-1.28928
30.608,-1.27872
30.616,-1.26811
30.624,-1.25747
30.632,-1.24678
30.64,-1.23605
30.648,-1.22528
30.656,-1.21448
30.664,-1.20363
30.672,-1.19274
30.68,-1.18181
30.688,-1.17084
30.696,-1.15983
30.704,-1.14879
30.712,-1.13771
30.72,-1.12659
30.728,-1.11544
30.736,-1.10425
30.744,-1.09302
30.752,-1.08176
30.76,-1.07046
30.768,-1.05913
30.776,-1.04777
30.784,-1.03637
30.792,-1.02494
30.8,-1.01347
30.808,-1.00198
30.816,-0.99045
30.824,-0.978891
30.832,-0.967301
30.84,-0.955682
30.848,-0.944032
30.856,-0.932353
30.864,-0.920645
30.872,-0.908908
30.88,-0.897144
30.888,-0.885352
30.896,-0.873533
30.904,-0.861688
30.912,-0.849816
30.92,-0.837919
30.928,-0.825996
30.936,-0.814049
30.944,-0.802077
30.952,-0.790082
30.96,-0.778064
30.968,-0.766022
30.976,-0.753959
30.984,-0.741873
30.992,-0.729766
31,-0.717638
31.008,-0.70549
31.016,-0.693321
31.024,-0.681134
31.032,-0.668927
31.04,-0.656702
31.048,-0.644458
31.056,-0.632198
31.064,-0.61992
31.072,-0.607625
31.08,-0.595315
31.088,-0.582989
31.096,-0.570647
31.104,-0.558291
31.112,-0.545921
31.12,-0.533537
31.128,-0.521141
31.136,-0.508731
31.144,-0.496309
31.152,-0.483876
31.16,-0.471431
31.168,-0.458976
31.176,-0.44651
31.184,-0.434035
31.192,-0.42155
31.2,-0.409057
31.208,-0.396555
31.216,-0.384046
31.224,-0.371529
31.232,-0.359006
31.24,-0.346476
31.248,-0.333941
31.256,-0.3214
31.264,-0.308855
31.272,-0.296305
31.28,-0.283751
31.288,-0.271194
31.296,-0.258635
31.304,-0.246073
31.312,-0.233509
31.32,-0.220944
31.328,-0.208378
31.336,-0.195811
31.344,-0.183245
31.352,-0.17068
31.36,-0.158115
31.368,-0.145552
31.376,-0.132992
31.384,-0.120434
31.392,-0.107879
31.4,-0.0953281
31.408,-0.0827811
31.416,-0.0702387
31.424,-0.0577015
31.432,-0.0451698
31.44,-0.0326443
31.448,-0.0201254
31.456,-0.00761359
31.464,0.00489063
31.472,0.0173868
31.48,0.0298743
31.488,0.0423528
31.496,0.0548217
31.504,0.0672805
31.512,0.0797288
31.52,0.0921661
31.528,0.104592
31.536,0.117005
31.544,0.129407
31.552,0.141795
31.56,0.154169
31.568,0.16653
31.576,0.178876
31.584,0.191208
31.592,0.203523
31.6,0.215823
31.608,0.228107
31.616,0.240373
31.624,0.252623
31.632,0.264854
31.64,0.277067
31.648,0.289261
31.656,0.301436
31.664,0.313591
31.672,0.325726
31.68,0.33784
31.688,0.349932
31.696,0.362003
31.704,0.374052
31.712,0.386079
31.72,0.398082
31.728,0.410061
31.736,0.422016
31.744,0.433947
31.752,0.445853
31.76,0.457733
31.768,0.469588
31.776,0.481416
31.784,0.493216
31.792,0.50499
31.8,0.516736
31.808,0.528453
31.816,0.540142
31.824,0.551802
31.832,0.563431
31.84,0.575031
31.848,0.5866
31.856,0.598138
31.864,0.609645
31.872,0.621119
31.88,0.632562
31.888,0.643971
31.896,0.655347
31.904,0.666689
31.912,0.677997
31.92,0.68927
31.928,0.700509
31.936,0.711711
31.944,0.722878
31.952,0.734008
31.96,0.745102
31.968,0.756158
31.976,0.767176
31.984,0.778156
31.992,0.789098
32,0.8
