Time,Scale
7.606,-3.43712
7.608,-3.43146
7.61,-3.42578
7.612,-3.42009
7.614,-3.41438
7.616,-3.40865
7.618,-3.40291
7.62,-3.39715
7.622,-3.39137
7.624,-3.38558
7.626,-3.37978
7.628,-3.37396
7.63,-3.36812
7.632,-3.36228
7.634,-3.35641
7.636,-3.35053
7.638,-3.34464
7.64,-3.33874
7.642,-3.33282
7.644,-3.32689
7.646,-3.32094
7.648,-3.31499
7.65,-3.30902
7.652,-3.30304
7.654,-3.29704
7.656,-3.29104
7.658,-3.28502
7.66,-3.27899
7.662,-3.27295
7.664,-3.2669
7.666,-3.26084
7.668,-3.25477
7.67,-3.24869
7.672,-3.2426
7.674,-3.2365
7.676,-3.23039
7.678,-3.22427
7.68,-3.21814
7.682,-3.21201
7.684,-3.20586
7.686,-3.19971
7.688,-3.19355
7.69,-3.18738
7.692,-3.18121
7.694,-3.17502
7.696,-3.16883
7.698,-3.16264
7.7,-3.15643
7.702,-3.15023
7.704,-3.14401
7.706,-3.13779
7.708,-3.13156
7.71,-3.12533
7.712,-3.1191
7.714,-3.11286
7.716,-3.10661
7.718,-3.10036
7.72,-3.09411
7.722,-3.08785
7.724,-3.08159
7.726,-3.07533
7.728,-3.06906
7.73,-3.06279
7.732,-3.05652
7.734,-3.05024
7.736,-3.04397
7.738,-3.03769
7.74,-3.03141
7.742,-3.02513
7.744,-3.01885
7.746,-3.01257
7.748,-3.00628
7.75,-3
7.752,-2.99372
7.754,-2.98743
7.756,-2.98115
7.758,-2.97487
7.76,-2.96859
7.762,-2.96231
7.764,-2.95603
7.766,-2.94976
7.768,-2.94348
7.77,-2.93721
7.772,-2.93094
7.774,-2.92467
7.776,-2.91841
7.778,-2.91215
7.78,-2.90589
7.782,-2.89964
7.784,-2.89339
7.786,-2.88714
7.788,-2.8809
7.79,-2.87467
7.792,-2.86844
7.794,-2.86221
7.796,-2.85599
7.798,-2.84977
7.8,-2.84357
7.802,-2.83736
7.804,-2.83117
7.806,-2.82498
7.808,-2.81879
7.81,-2.81262
7.812,-2.80645
7.814,-2.80029
7.816,-2.79414
7.818,-2.78799
7.82,-2.78186
7.822,-2.77573
7.824,-2.76961
7.826,-2.7635
7.828,-2.7574
7.83,-2.75131
7.832,-2.74523
7.834,-2.73916
7.836,-2.7331
7.838,-2.72705
7.84,-2.72101
7.842,-2.71498
7.844,-2.70896
7.846,-2.70296
7.848,-2.69696
7.85,-2.69098
7.852,-2.68501
7.854,-2.67906
7.856,-2.67311
7.858,-2.66718
7.86,-2.66126
7.862,-2.65536
7.864,-2.64947
7.866,-2.64359
7.868,-2.63772
7.87,-2.63188
7.872,-2.62604
7.874,-2.62022
7.876,-2.61442
7.878,-2.60863
7.88,-2.60285
7.882,-2.59709
7.884,-2.59135
7.886,-2.58562
7.888,-2.57991
7.89,-2.57422
7.892,-2.56854
7.894,-2.56288
7.896,-2.55724
7.898,-2.55162
7.9,-2.54601
7.902,-2.54042
7.904,-2.53485
7.906,-2.5293
7.908,-2.52376
7.91,-2.51825
7.912,-2.51275
7.914,-2.50727
7.916,-2.50181
7.918,-2.49638
7.92,-2.49096
7.922,-2.48556
7.924,-2.48018
7.926,-2.47483
7.928,-2.46949
7.93,-2.46417
7.932,-2.45888
7.934,-2.45361
7.936,-2.44835
7.938,-2.44312
7.94,-2.43792
7.942,-2.43273
7.944,-2.42757
7.946,-2.42243
7.948,-2.41731
7.95,-2.41221
7.952,-2.40714
7.954,-2.4021
7.956,-2.39707
7.958,-2.39207
7.96,-2.38709
7.962,-2.38214
7.964,-2.37721
7.966,-2.37231
7.968,-2.36743
7.97,-2.36258
7.972,-2.35775
7.974,-2.35294
7.976,-2.34817
7.978,-2.34341
7.98,-2.33869
7.982,-2.33399
7.984,-2.32931
7.986,-2.32467
7.988,-2.32005
7.99,-2.31545
7.992,-2.31089
7.994,-2.30635
7.996,-2.30183
7.998,-2.29735
8,-2.29289
8.002,-2.28846
8.004,-2.28406
8.006,-2.27969
8.008,-2.27535
8.01,-2.27103
8.012,-2.26674
8.014,-2.26249
8.016,-2.25826
8.018,-2.25406
8.02,-2.24989
8.022,-2.24575
8.024,-2.24164
8.026,-2.23756
8.028,-2.23351
8.03,-2.22949
8.032,-2.2255
8.034,-2.22154
8.036,-2.21761
8.038,-2.21371
8.04,-2.20984
8.042,-2.20601
8.044,-2.20221
8.046,-2.19843
8.048,-2.19469
8.05,-2.19098
8.052,-2.18731
8.054,-2.18366
8.056,-2.18005
8.058,-2.17647
8.06,-2.17292
8.062,-2.1694
8.064,-2.16592
8.066,-2.16247
8.068,-2.15906
8.07,-2.15567
8.072,-2.15232
8.074,-2.14901
8.076,-2.14572
8.078,-2.14247
8.08,-2.13926
8.082,-2.13608
8.084,-2.13293
8.086,-2.12982
8.088,-2.12674
8.09,-2.12369
8.092,-2.12068
8.094,-2.11771
8.096,-2.11477
8.098,-2.11186
8.1,-2.10899
8.102,-2.10616
8.104,-2.10336
8.106,-2.10059
8.108,-2.09787
8.11,-2.09517
8.112,-2.09252
8.114,-2.08989
8.116,-2.08731
8.118,-2.08476
8.12,-2.08225
8.122,-2.07977
8.124,-2.07733
8.126,-2.07492
8.128,-2.07255
8.13,-2.07022
8.132,-2.06793
8.134,-2.06567
8.136,-2.06345
8.138,-2.06127
8.14,-2.05912
8.142,-2.05701
8.144,-2.05494
8.146,-2.0529
8.148,-2.0509
8.15,-2.04894
8.152,-2.04702
8.154,-2.04514
8.156,-2.04329
8.158,-2.04148
8.16,-2.03971
8.162,-2.03797
8.164,-2.03628
8.166,-2.03462
8.168,-2.033
8.17,-2.03142
8.172,-2.02987
8.174,-2.02837
8.176,-2.0269
8.178,-2.02547
8.18,-2.02408
8.182,-2.02273
8.184,-2.02142
8.186,-2.02014
8.188,-2.01891
8.19,-2.01771
8.192,-2.01655
8.194,-2.01544
8.196,-2.01436
8.198,-2.01331
8.2,-2.01231
8.202,-2.01135
8.204,-2.01042
8.206,-2.00954
8.208,-2.00869
8.21,-2.00789
8.212,-2.00712
8.214,-2.00639
8.216,-2.0057
8.218,-2.00505
8.22,-2.00444
8.222,-2.00387
8.224,-2.00333
8.226,-2.00284
8.228,-2.00239
8.23,-2.00197
8.232,-2.0016
8.234,-2.00126
8.236,-2.00097
8.238,-2.00071
8.24,-2.00049
8.242,-2.00032
8.244,-2.00018
8.246,-2.00008
8.248,-2.00002
8.25,-2
8.252,-2.00002
8.254,-2.00008
8.256,-2.00018
8.258,-2.00032
8.26,-2.00049
8.262,-2.00071
8.264,-2.00097
8.266,-2.00126
8.268,-2.0016
8.27,-2.00197
8.272,-2.00239
8.274,-2.00284
8.276,-2.00333
8.278,-2.00387
8.28,-2.00444
8.282,-2.00505
8.284,-2.0057
8.286,-2.00639
8.288,-2.00712
8.29,-2.00789
8.292,-2.00869
8.294,-2.00954
8.296,-2.01042
8.298,-2.01135
8.3,-2.01231
8.302,-2.01331
8.304,-2.01436
8.306,-2.01544
8.308,-2.01655
8.31,-2.01771
8.312,-2.01891
8.314,-2.02014
8.316,-2.02142
8.318,-2.02273
8.32,-2.02408
8.322,-2.02547
8.324,-2.0269
8.326,-2.02837
8.328,-2.02987
8.33,-2.03142
8.332,-2.033
8.334,-2.03462
8.336,-2.03628
8.338,-2.03797
8.34,-2.03971
8.342,-2.04148
8.344,-2.04329
8.346,-2.04514
8.348,-2.04702
8.35,-2.04894
8.352,-2.0509
8.354,-2.0529
8.356,-2.05494
8.358,-2.05701
8.36,-2.05912
8.362,-2.06127
8.364,-2.06345
8.366,-2.06567
8.368,-2.06793
8.37,-2.07022
8.372,-2.07255
8.374,-2.07492
8.376,-2.07733
8.378,-2.07977
8.38,-2.08225
8.382,-2.08476
8.384,-2.08731
8.386,-2.08989
8.388,-2.09252
8.39,-2.09517
8.392,-2.09787
8.394,-2.10059
8.396,-2.10336
8.398,-2.10616
8.4,-2.10899
8.402,-2.11186
8.404,-2.11477
8.406,-2.11771
8.408,-2.12068
8.41,-2.12369
8.412,-2.12674
8.414,-2.12982
8.416,-2.13293
8.418,-2.13608
8.42,-2.13926
8.422,-2.14247
8.424,-2.14572
8.426,-2.14901
8.428,-2.15232
8.43,-2.15567
8.432,-2.15906
8.434,-2.16247
8.436,-2.16592
8.438,-2.1694
8.44,-2.17292
8.442,-2.17647
8.444,-2.18005
8.446,-2.18366
8.448,-2.18731
8.45,-2.19098
8.452,-2.19469
8.454,-2.19843
8.456,-2.20221
8.458,-2.20601
8.46,-2.20984
8.462,-2.21371
8.464,-2.21761
8.466,-2.22154
8.468,-2.2255
8.47,-2.22949
8.472,-2.23351
8.474,-2.23756
8.476,-2.24164
8.478,-2.24575
8.48,-2.24989
8.482,-2.25406
8.484,-2.25826
8.486,-2.26249
8.488,-2.26674
8.49,-2.27103
8.492,-2.27535
8.494,-2.27969
8.496,-2.28406
8.498,-2.28846
8.5,-2.29289
8.502,-2.29735
8.504,-2.30183
8.506,-2.30635
8.508,-2.31089
8.51,-2.31545
8.512,-2.32005
8.514,-2.32467
8.516,-2.32931
8.518,-2.33399
8.52,-2.33869
8.522,-2.34341
8.524,-2.34817
8.526,-2.35294
8.528,-2.35775
8.53,-2.36258
8.532,-2.36743
8.534,-2.37231
8.536,-2.37721
8.538,-2.38214
8.54,-2.38709
8.542,-2.39207
8.544,-2.39707
8.546,-2.4021
8.548,-2.40714
8.55,-2.41221
8.552,-2.41731
8.554,-2.42243
8.556,-2.42757
8.558,-2.43273
8.56,-2.43792
8.562,-2.44312
8.564,-2.44835
8.566,-2.45361
8.568,-2.45888
8.57,-2.46417
8.572,-2.46949
8.574,-2.47483
8.576,-2.48018
8.578,-2.48556
8.58,-2.49096
8.582,-2.49638
8.584,-2.50181
8.586,-2.50727
8.588,-2.51275
8.59,-2.51825
8.592,-2.52376
8.594,-2.5293
8.596,-2.53485
8.598,-2.54042
8.6,-2.54601
8.602,-2.55162
8.604,-2.55724
8.606,-2.56288
8.608,-2.56854
8.61,-2.57422
8.612,-2.57991
8.614,-2.58562
8.616,-2.59135
8.618,-2.59709
8.62,-2.60285
8.622,-2.60863
8.624,-2.61442
8.626,-2.62022
8.628,-2.62604
8.63,-2.63188
8.632,-2.63772
8.634,-2.64359
8.636,-2.64947
8.638,-2.65536
8.64,-2.66126
8.642,-2.66718
8.644,-2.67311
8.646,-2.67906
8.648,-2.68501
8.65,-2.69098
8.652,-2.69696
8.654,-2.70296
8.656,-2.70896
8.658,-2.71498
8.66,-2.72101
8.662,-2.72705
8.664,-2.7331
8.666,-2.73916
8.668,-2.74523
8.67,-2.75131
8.672,-2.7574
8.674,-2.7635
8.676,-2.76961
8.678,-2.77573
8.68,-2.78186
8.682,-2.78799
8.684,-2.79414
8.686,-2.80029
8.688,-2.80645
8.69,-2.81262
8.692,-2.81879
8.694,-2.82498
8.696,-2.83117
8.698,-2.83736
8.7,-2.84357
8.702,-2.84977
8.704,-2.85599
8.706,-2.86221
8.708,-2.86844
8.71,-2.87467
8.712,-2.8809
8.714,-2.88714
8.716,-2.89339
8.718,-2.89964
8.72,-2.90589
8.722,-2.91215
8.724,-2.91841
8.726,-2.92467
8.728,-2.93094
8.73,-2.93721
8.732,-2.94348
8.734,-2.94976
8.736,-2.95603
8.738,-2.96231
8.74,-2.96859
8.742,-2.97487
8.744,-2.98115
8.746,-2.98743
8.748,-2.99372
8.75,-3
8.752,-3.00628
8.754,-3.01257
8.756,-3.01885
8.758,-3.02513
8.76,-3.03141
8.762,-3.03769
8.764,-3.04397
8.766,-3.05024
8.768,-3.05652
8.77,-3.06279
8.772,-3.06906
8.774,-3.07533
8.776,-3.08159
8.778,-3.08785
8.78,-3.09411
8.782,-3.10036
8.784,-3.10661
8.786,-3.11286
8.788,-3.1191
8.79,-3.12533
8.792,-3.13156
8.794,-3.13779
8.796,-3.14401
8.798,-3.15023
8.8,-3.15643
8.802,-3.16264
8.804,-3.16883
8.806,-3.17502
8.808,-3.18121
8.81,-3.18738
8.812,-3.19355
8.814,-3.19971
8.816,-3.20586
8.818,-3.21201
8.82,-3.21814
8.822,-3.22427
8.824,-3.23039
8.826,-3.2365
8.828,-3.2426
8.83,-3.24869
8.832,-3.25477
8.834,-3.26084
8.836,-3.2669
8.838,-3.27295
8.84,-3.27899
8.842,-3.28502
8.844,-3.29104
8.846,-3.29704
8.848,-3.30304
8.85,-3.30902
8.852,-3.31499
8.854,-3.32094
8.856,-3.32689
8.858,-3.33282
8.86,-3.33874
8.862,-3.34464
8.864,-3.35053
8.866,-3.35641
8.868,-3.36228
8.87,-3.36812
8.872,-3.37396
8.874,-3.37978
8.876,-3.38558
8.878,-3.39137
8.88,-3.39715
8.882,-3.40291
8.884,-3.40865
8.886,-3.41438
8.888,-3.42009
8.89,-3.42578
8.892,-3.43146
8.894,-3.43712
8.896,-3.44276
8.898,-3.44838
8.9,-3.45399
8.902,-3.45958
8.904,-3.46515
8.906,-3.4707
8.908,-3.47624
8.91,-3.48175
8.912,-3.48725
8.914,-3.49273
8.916,-3.49819
8.918,-3.50362
8.92,-3.50904
8.922,-3.51444
8.924,-3.51982
8.926,-3.52517
8.928,-3.53051
8.93,-3.53583
8.932,-3.54112
8.934,-3.54639
8.936,-3.55165
8.938,-3.55688
8.94,-3.56208
8.942,-3.56727
8.944,-3.57243
8.946,-3.57757
8.948,-3.58269
8.95,-3.58779
8.952,-3.59286
8.954,-3.5979
8.956,-3.60293
8.958,-3.60793
8.96,-3.61291
8.962,-3.61786
8.964,-3.62279
8.966,-3.62769
8.968,-3.63257
8.97,-3.63742
8.972,-3.64225
8.974,-3.64706
8.976,-3.65183
8.978,-3.65659
8.98,-3.66131
8.982,-3.66601
8.984,-3.67069
8.986,-3.67533
8.988,-3.67995
8.99,-3.68455
8.992,-3.68911
8.994,-3.69365
8.996,-3.69817
8.998,-3.70265
9,-3.70711
9.002,-3.71154
9.004,-3.71594
9.006,-3.72031
9.008,-3.72465
9.01,-3.72897
9.012,-3.73326
9.014,-3.73751
9.016,-3.74174
9.018,-3.74594
9.02,-3.75011
9.022,-3.75425
9.024,-3.75836
9.026,-3.76244
9.028,-3.76649
9.03,-3.77051
9.032,-3.7745
9.034,-3.77846
9.036,-3.78239
9.038,-3.78629
9.04,-3.79016
9.042,-3.79399
9.044,-3.79779
9.046,-3.80157
9.048,-3.80531
9.05,-3.80902
9.052,-3.81269
9.054,-3.81634
9.056,-3.81995
9.058,-3.82353
9.06,-3.82708
9.062,-3.8306
9.064,-3.83408
9.066,-3.83753
9.068,-3.84094
9.07,-3.84433
9.072,-3.84768
9.074,-3.85099
9.076,-3.85428
9.078,-3.85753
9.08,-3.86074
9.082,-3.86392
9.084,-3.86707
9.086,-3.87018
9.088,-3.87326
9.09,-3.87631
9.092,-3.87932
9.094,-3.88229
9.096,-3.88523
9.098,-3.88814
9.1,-3.89101
9.102,-3.89384
9.104,-3.89664
9.106,-3.89941
9.108,-3.90213
9.11,-3.90483
9.112,-3.90748
9.114,-3.91011
9.116,-3.91269
9.118,-3.91524
9.12,-3.91775
9.122,-3.92023
9.124,-3.92267
9.126,-3.92508
9.128,-3.92745
9.13,-3.92978
9.132,-3.93207
9.134,-3.93433
9.136,-3.93655
9.138,-3.93873
9.14,-3.94088
9.142,-3.94299
9.144,-3.94506
9.146,-3.9471
9.148,-3.9491
9.15,-3.95106
9.152,-3.95298
9.154,-3.95486
9.156,-3.95671
9.158,-3.95852
9.16,-3.96029
9.162,-3.96203
9.164,-3.96372
9.166,-3.96538
9.168,-3.967
9.17,-3.96858
9.172,-3.97013
9.174,-3.97163
9.176,-3.9731
9.178,-3.97453
9.18,-3.97592
9.182,-3.97727
9.184,-3.97858
9.186,-3.97986
9.188,-3.98109
9.19,-3.98229
9.192,-3.98345
9.194,-3.98456
9.196,-3.98564
9.198,-3.98669
9.2,-3.98769
9.202,-3.98865
9.204,-3.98958
9.206,-3.99046
9.208,-3.99131
9.21,-3.99211
9.212,-3.99288
9.214,-3.99361
9.216,-3.9943
9.218,-3.99495
9.22,-3.99556
9.222,-3.99613
9.224,-3.99667
9.226,-3.99716
9.228,-3.99761
9.23,-3.99803
9.232,-3.9984
9.234,-3.99874
9.236,-3.99903
9.238,-3.99929
9.24,-3.99951
9.242,-3.99968
9.244,-3.99982
9.246,-3.99992
9.248,-3.99998
9.25,-4
9.252,-3.99998
9.254,-3.99992
9.256,-3.99982
9.258,-3.99968
9.26,-3.99951
9.262,-3.99929
9.264,-3.99903
9.266,-3.99874
9.268,-3.9984
9.27,-3.99803
9.272,-3.99761
9.274,-3.99716
9.276,-3.99667
9.278,-3.99613
9.28,-3.99556
9.282,-3.99495
9.284,-3.9943
9.286,-3.99361
9.288,-3.99288
9.29,-3.99211
9.292,-3.99131
9.294,-3.99046
9.296,-3.98958
9.298,-3.98865
9.3,-3.98769
9.302,-3.98669
9.304,-3.98564
9.306,-3.98456
9.308,-3.98345
9.31,-3.98229
9.312,-3.98109
9.314,-3.97986
9.316,-3.97858
9.318,-3.97727
9.32,-3.97592
9.322,-3.97453
9.324,-3.9731
9.326,-3.97163
9.328,-3.97013
9.33,-3.96858
9.332,-3.967
9.334,-3.96538
9.336,-3.96372
9.338,-3.96203
9.34,-3.96029
9.342,-3.95852
9.344,-3.95671
9.346,-3.95486
9.348,-3.95298
9.35,-3.95106
9.352,-3.9491
9.354,-3.9471
9.356,-3.94506
9.358,-3.94299
9.36,-3.94088
9.362,-3.93873
9.364,-3.93655
9.366,-3.93433
9.368,-3.93207
9.37,-3.92978
9.372,-3.92745
9.374,-3.92508
9.376,-3.92267
9.378,-3.92023
9.38,-3.91775
9.382,-3.91524
9.384,-3.91269
9.386,-3.91011
9.388,-3.90748
9.39,-3.90483
9.392,-3.90213
9.394,-3.89941
9.396,-3.89664
9.398,-3.89384
9.4,-3.89101
9.402,-3.88814
9.404,-3.88523
9.406,-3.88229
9.408,-3.87932
9.41,-3.87631
9.412,-3.87326
9.414,-3.87018
9.416,-3.86707
9.418,-3.86392
9.42,-3.86074
9.422,-3.85753
9.424,-3.85428
9.426,-3.85099
9.428,-3.84768
9.43,-3.84433
9.432,-3.84094
9.434,-3.83753
9.436,-3.83408
9.438,-3.8306
9.44,-3.82708
9.442,-3.82353
9.444,-3.81995
9.446,-3.81634
9.448,-3.81269
9.45,-3.80902
9.452,-3.80531
9.454,-3.80157
9.456,-3.79779
9.458,-3.79399
9.46,-3.79016
9.462,-3.78629
9.464,-3.78239
9.466,-3.77846
9.468,-3.7745
9.47,-3.77051
9.472,-3.76649
9.474,-3.76244
9.476,-3.75836
9.478,-3.75425
9.48,-3.75011
9.482,-3.74594
9.484,-3.74174
9.486,-3.73751
9.488,-3.73326
9.49,-3.72897
9.492,-3.72465
9.494,-3.72031
9.496,-3.71594
9.498,-3.71154
9.5,-3.70711
9.502,-3.70265
9.504,-3.69817
9.506,-3.69365
9.508,-3.68911
9.51,-3.68455
9.512,-3.67995
9.514,-3.67533
9.516,-3.67069
9.518,-3.66601
9.52,-3.66131
9.522,-3.65659
9.524,-3.65183
9.526,-3.64706
9.528,-3.64225
9.53,-3.63742
9.532,-3.63257
9.534,-3.62769
9.536,-3.62279
9.538,-3.61786
9.54,-3.61291
9.542,-3.60793
9.544,-3.60293
9.546,-3.5979
9.548,-3.59286
9.55,-3.58779
9.552,-3.58269
9.554,-3.57757
9.556,-3.57243
9.558,-3.56727
9.56,-3.56208
9.562,-3.55688
9.564,-3.55165
9.566,-3.54639
9.568,-3.54112
9.57,-3.53583
9.572,-3.53051
9.574,-3.52517
9.576,-3.51982
9.578,-3.51444
9.58,-3.50904
9.582,-3.50362
9.584,-3.49819
9.586,-3.49273
9.588,-3.48725
9.59,-3.48175
9.592,-3.47624
9.594,-3.4707
9.596,-3.46515
9.598,-3.45958
9.6,-3.45399
9.602,-3.44838
9.604,-3.44276
9.606,-3.43712
9.608,-3.43146
9.61,-3.42578
9.612,-3.42009
9.614,-3.41438
9.616,-3.40865
9.618,-3.40291
9.62,-3.39715
9.622,-3.39137
9.624,-3.38558
9.626,-3.37978
9.628,-3.37396
9.63,-3.36812
9.632,-3.36228
9.634,-3.35641
9.636,-3.35053
9.638,-3.34464
9.64,-3.33874
9.642,-3.33282
9.644,-3.32689
9.646,-3.32094
9.648,-3.31499
9.65,-3.30902
9.652,-3.30304
9.654,-3.29704
9.656,-3.29104
9.658,-3.28502
9.66,-3.27899
9.662,-3.27295
9.664,-3.2669
9.666,-3.26084
9.668,-3.25477
9.67,-3.24869
9.672,-3.2426
9.674,-3.2365
9.676,-3.23039
9.678,-3.22427
9.68,-3.21814
9.682,-3.21201
9.684,-3.20586
9.686,-3.19971
9.688,-3.19355
9.69,-3.18738
9.692,-3.18121
9.694,-3.17502
9.696,-3.16883
9.698,-3.16264
9.7,-3.15643
9.702,-3.15023
9.704,-3.14401
9.706,-3.13779
9.708,-3.13156
9.71,-3.12533
9.712,-3.1191
9.714,-3.11286
9.716,-3.10661
9.718,-3.10036
9.72,-3.09411
9.722,-3.08785
9.724,-3.08159
9.726,-3.07533
9.728,-3.06906
9.73,-3.06279
9.732,-3.05652
9.734,-3.05024
9.736,-3.04397
9.738,-3.03769
9.74,-3.03141
9.742,-3.02513
9.744,-3.01885
9.746,-3.01257
9.748,-3.00628
9.75,-3
9.752,-2.99372
9.754,-2.98743
9.756,-2.98115
9.758,-2.97487
9.76,-2.96859
9.762,-2.96231
9.764,-2.95603
9.766,-2.94976
9.768,-2.94348
9.77,-2.93721
9.772,-2.93094
9.774,-2.92467
9.776,-2.91841
9.778,-2.91215
9.78,-2.90589
9.782,-2.89964
9.784,-2.89339
9.786,-2.88714
9.788,-2.8809
9.79,-2.87467
9.792,-2.86844
9.794,-2.86221
9.796,-2.85599
9.798,-2.84977
9.8,-2.84357
9.802,-2.83736
9.804,-2.83117
9.806,-2.82498
9.808,-2.81879
9.81,-2.81262
9.812,-2.80645
9.814,-2.80029
9.816,-2.79414
9.818,-2.78799
9.82,-2.78186
9.822,-2.77573
9.824,-2.76961
9.826,-2.7635
9.828,-2.7574
9.83,-2.75131
9.832,-2.74523
9.834,-2.73916
9.836,-2.7331
9.838,-2.72705
9.84,-2.72101
9.842,-2.71498
9.844,-2.70896
9.846,-2.70296
9.848,-2.69696
9.85,-2.69098
9.852,-2.68501
9.854,-2.67906
9.856,-2.67311
9.858,-2.66718
9.86,-2.66126
9.862,-2.65536
9.864,-2.64947
9.866,-2.64359
9.868,-2.63772
9.87,-2.63188
9.872,-2.62604
9.874,-2.62022
9.876,-2.61442
9.878,-2.60863
9.88,-2.60285
9.882,-2.59709
9.884,-2.59135
9.886,-2.58562
9.888,-2.57991
9.89,-2.57422
9.892,-2.56854
9.894,-2.56288
9.896,-2.55724
9.898,-2.55162
9.9,-2.54601
9.902,-2.54042
9.904,-2.53485
9.906,-2.5293
9.908,-2.52376
9.91,-2.51825
9.912,-2.51275
9.914,-2.50727
9.916,-2.50181
9.918,-2.49638
9.92,-2.49096
9.922,-2.48556
9.924,-2.48018
9.926,-2.47483
9.928,-2.46949
9.93,-2.46417
9.932,-2.45888
9.934,-2.45361
9.936,-2.44835
9.938,-2.44312
9.94,-2.43792
9.942,-2.43273
9.944,-2.42757
9.946,-2.42243
9.948,-2.41731
9.95,-2.41221
9.952,-2.40714
9.954,-2.4021
9.956,-2.39707
9.958,-2.39207
9.96,-2.38709
9.962,-2.38214
9.964,-2.37721
9.966,-2.37231
9.968,-2.36743
9.97,-2.36258
9.972,-2.35775
9.974,-2.35294
9.976,-2.34817
9.978,-2.34341
9.98,-2.33869
9.982,-2.33399
9.984,-2.32931
9.986,-2.32467
9.988,-2.32005
9.99,-2.31545
9.992,-2.31089
9.994,-2.30635
9.996,-2.30183
9.998,-2.29735
10,-2.29289
10.002,-2.28846
10.004,-2.28406
10.006,-2.27969
10.008,-2.27535
10.01,-2.27103
10.012,-2.26674
10.014,-2.26249
10.016,-2.25826
10.018,-2.25406
10.02,-2.24989
10.022,-2.24575
10.024,-2.24164
10.026,-2.23756
10.028,-2.23351
10.03,-2.22949
10.032,-2.2255
10.034,-2.22154
10.036,-2.21761
10.038,-2.21371
10.04,-2.20984
10.042,-2.20601
10.044,-2.20221
10.046,-2.19843
10.048,-2.19469
10.05,-2.19098
10.052,-2.18731
10.054,-2.18366
10.056,-2.18005
10.058,-2.17647
10.06,-2.17292
10.062,-2.1694
10.064,-2.16592
10.066,-2.16247
10.068,-2.15906
10.07,-2.15567
10.072,-2.15232
10.074,-2.14901
10.076,-2.14572
10.078,-2.14247
10.08,-2.13926
10.082,-2.13608
10.084,-2.13293
10.086,-2.12982
10.088,-2.12674
10.09,-2.12369
10.092,-2.12068
10.094,-2.11771
10.096,-2.11477
10.098,-2.11186
10.1,-2.10899
10.102,-2.10616
10.104,-2.10336
10.106,-2.10059
10.108,-2.09787
10.11,-2.09517
10.112,-2.09252
10.114,-2.08989
10.116,-2.08731
10.118,-2.08476
10.12,-2.08225
10.122,-2.07977
10.124,-2.07733
10.126,-2.07492
10.128,-2.07255
10.13,-2.07022
10.132,-2.06793
10.134,-2.06567
10.136,-2.06345
10.138,-2.06127
10.14,-2.05912
10.142,-2.05701
10.144,-2.05494
10.146,-2.0529
10.148,-2.0509
10.15,-2.04894
10.152,-2.04702
10.154,-2.04514
10.156,-2.04329
10.158,-2.04148
10.16,-2.03971
10.162,-2.03797
10.164,-2.03628
10.166,-2.03462
10.168,-2.033
10.17,-2.03142
10.172,-2.02987
10.174,-2.02837
10.176,-2.0269
10.178,-2.02547
10.18,-2.02408
10.182,-2.02273
10.184,-2.02142
10.186,-2.02014
10.188,-2.01891
10.19,-2.01771
10.192,-2.01655
10.194,-2.01544
10.196,-2.01436
10.198,-2.01331
10.2,-2.01231
10.202,-2.01135
10.204,-2.01042
10.206,-2.00954
10.208,-2.00869
10.21,-2.00789
10.212,-2.00712
10.214,-2.00639
10.216,-2.0057
10.218,-2.00505
10.22,-2.00444
10.222,-2.00387
10.224,-2.00333
10.226,-2.00284
10.228,-2.00239
10.23,-2.00197
10.232,-2.0016
10.234,-2.00126
10.236,-2.00097
10.238,-2.00071
10.24,-2.00049
10.242,-2.00032
10.244,-2.00018
10.246,-2.00008
10.248,-2.00002
10.25,-2
10.252,-2.00002
10.254,-2.00008
10.256,-2.00018
10.258,-2.00032
10.26,-2.00049
10.262,-2.00071
10.264,-2.00097
10.266,-2.00126
10.268,-2.0016
10.27,-2.00197
10.272,-2.00239
10.274,-2.00284
10.276,-2.00333
10.278,-2.00387
10.28,-2.00444
10.282,-2.00505
10.284,-2.0057
10.286,-2.00639
10.288,-2.00712
10.29,-2.00789
10.292,-2.00869
10.294,-2.00954
10.296,-2.01042
10.298,-2.01135
10.3,-2.01231
10.302,-2.01331
10.304,-2.01436
10.306,-2.01544
10.308,-2.01655
10.31,-2.01771
10.312,-2.01891
10.314,-2.02014
10.316,-2.02142
10.318,-2.02273
10.32,-2.02408
10.322,-2.02547
10.324,-2.0269
10.326,-2.02837
10.328,-2.02987
10.33,-2.03142
10.332,-2.033
10.334,-2.03462
10.336,-2.03628
10.338,-2.03797
10.34,-2.03971
10.342,-2.04148
10.344,-2.04329
10.346,-2.04514
10.348,-2.04702
10.35,-2.04894
10.352,-2.0509
10.354,-2.0529
10.356,-2.05494
10.358,-2.05701
10.36,-2.05912
10.362,-2.06127
10.364,-2.06345
10.366,-2.06567
10.368,-2.06793
10.37,-2.07022
10.372,-2.07255
10.374,-2.07492
10.376,-2.07733
10.378,-2.07977
10.38,-2.08225
10.382,-2.08476
10.384,-2.08731
10.386,-2.08989
10.388,-2.09252
10.39,-2.09517
10.392,-2.09787
10.394,-2.10059
10.396,-2.10336
10.398,-2.10616
10.4,-2.10899
10.402,-2.11186
10.404,-2.11477
10.406,-2.11771
10.408,-2.12068
